lon,lat,confidence,area_m2,B2,B3,B4,B8,B11,B12,NDVI,NDBI,rf_builtup_prob
36.91300482625877,-1.2222217623453016,0.8180999755859375,177.84190368652344,685.0,968.0,964.5,2132.0,2131.0,1540.0,0.3770385980606079,-0.00023457658244296908,0.68
36.915693664194,-1.2370259778427417,0.8180999755859375,59.48929977416992,1053.0,1352.0,1579.0,1986.0,2306.0,2205.5,0.11416549980640411,0.07455731928348541,0.95
36.87802763759554,-1.2455562381579834,0.8805999755859375,555.9901733398438,994.0,1008.0,1138.0,1374.5,2279.5,2239.0,0.09412935376167297,0.24767377972602844,0.88
36.87782697804813,-1.218525167571995,0.8805999755859375,189.7696075439453,519.5,764.5,1078.0,2447.0,2367.5,1703.0,0.38836878538131714,-0.016512617468833923,0.3
36.91863667088927,-1.2250622097163464,0.8805999755859375,117.73930358886719,891.0,1123.0,1337.0,1909.5,2582.0,2560.5,0.17634375393390656,0.14972727000713348,0.94
36.92043368861382,-1.2254858243164235,0.8805999755859375,78.0728988647461,894.0,1173.0,1494.0,1850.5,2643.5,2567.0,0.10659291595220566,0.1764574944972992,0.99
36.9201661425506,-1.2345734722633466,0.8805999755859375,49.306800842285156,865.0,1209.0,1527.0,2659.5,3028.5,2630.0,0.2705123722553253,0.06487341970205307,0.67
36.873572995643144,-1.2324241855555853,0.8805999755859375,131.99510192871094,861.5,1039.0,1414.0,1693.5,2194.0,2082.5,0.08994368463754654,0.12874598801136017,0.97
36.91508276734967,-1.2450077687284098,0.8805999755859375,86.11640167236328,1027.5,1247.0,1666.0,2014.5,2650.0,2563.5,0.09468822181224823,0.1362418234348297,0.99
36.89585512360721,-1.2248481728657812,0.8805999755859375,146.59060668945312,758.0,1009.5,1378.0,2432.5,2941.0,2587.5,0.2767353355884552,0.09463106095790863,0.63
36.917999019438625,-1.2385822041103944,0.8805999755859375,104.8772964477539,793.0,1086.0,1247.0,2334.0,2461.5,2197.5,0.3035464882850647,0.02658742479979992,0.72
36.92239123397627,-1.2231135825559907,0.8805999755859375,250.4217071533203,805.0,1043.0,1304.0,1619.5,2247.0,1966.0,0.10791859030723572,0.16229148209095,0.94
36.91503817633914,-1.2224402582969205,0.8805999755859375,127.1312026977539,832.0,1029.0,1233.0,1598.0,2182.5,2003.5,0.12892970442771912,0.15460917353630066,0.95
36.904804539421484,-1.2162376487315771,0.8805999755859375,94.24720001220703,640.0,843.0,1103.0,1772.5,2643.0,2432.5,0.23282907903194427,0.19714641571044922,0.95
36.90697166253346,-1.2213433194377725,0.9430999755859375,3041.8169,2212.0,1567.0,1477.0,2703.5,4682.0,4876.0,0.29338595271110535,0.2678897976875305,0.15
36.88911742191545,-1.223697724793992,0.9430999755859375,250.17999267578125,1140.0,1137.0,1168.0,2021.5,2731.5,2533.5,0.2675968110561371,0.14937934279441833,0.87
36.89710367190219,-1.25347114252785,0.7444000244140625,29.618600845336914,929.5,1142.0,1394.0,1587.0,2119.5,2084.5,0.06474337726831436,0.14366653561592102,0.97
36.90743540904301,-1.2470901689203693,0.7444000244140625,16.960899353027344,1059.0,1237.0,1429.0,1590.5,2345.5,2271.0,0.053485676646232605,0.19181910157203674,0.96
36.91251432514289,-1.2221994668400342,0.7444000244140625,65.7510986328125,1459.0,1401.0,1564.0,2058.5,3621.5,3677.5,0.13650794327259064,0.2751760482788086,0.66
36.89618509708517,-1.2548044137428307,0.7444000244140625,116.82369995117188,1331.0,1526.0,1729.0,1770.0,2408.0,2414.5,0.011717633344233036,0.1527046412229538,0.99
36.90480899852253,-1.2503899036999193,0.7444000244140625,115.768798828125,989.0,1166.0,1425.0,1573.5,2231.5,2217.5,0.049524761736392975,0.17293035984039307,0.96
36.90571865513744,-1.2423100125910749,0.7444000244140625,128.10519409179688,900.5,1099.0,1450.0,1632.0,2520.0,2489.0,0.059052564203739166,0.21387283504009247,1.0
36.89649723415892,-1.2432241283070318,0.7444000244140625,35.44260025024414,1027.0,1174.0,1248.0,1886.5,1959.5,1697.5,0.20370075106620789,0.018980760127305984,0.89
36.878906080503064,-1.240035871053818,0.7444000244140625,94.36640167236328,1283.0,1463.0,1667.0,1853.5,2530.0,2610.5,0.052975431084632874,0.15432873368263245,1.0
36.91649184328256,-1.2454403015305942,0.7444000244140625,71.70570373535156,1102.0,1367.0,1512.0,2011.0,2740.0,2557.0,0.14164064824581146,0.1534413844347,0.88
