B11,B12,B2,B3,B4,B8,NDBI,NDVI,builtup,lon,lat
3024.0,2419.0,704.0,978.0,1268.0,2176.0,0.16307692229747772,0.2636469304561615,0,36.94550676338982,-1.2292995505533593
2322.0,1191.0,441.0,802.0,513.0,4384.0,-0.30748581886291504,0.7904839515686035,0,36.965629025754104,-1.2506794543154038
2378.0,1607.0,527.0,695.0,900.0,2154.0,0.049426302313804626,0.41060903668403625,0,36.9520644649639,-1.2177112833882173
2586.5,2122.0,642.5,972.5,1029.0,2688.5,-0.01933649368584156,0.4464021623134613,0,36.94595592103189,-1.233431800860309
2782.0,2017.0,544.0,860.0,867.0,2973.0,-0.033188533037900925,0.5484374761581421,0,36.945416931861416,-1.227772414570356
2487.0,1653.0,524.0,786.0,858.0,2392.0,0.01947120390832424,0.47200000286102295,0,36.96023913404939,-1.2415166384173846
2829.5,1930.5,612.5,886.0,1084.0,2417.5,0.07852105796337128,0.3808367848396301,0,36.95996963946415,-1.224089321905466
2974.5,2036.5,664.5,936.5,1206.0,2311.5,0.12542565166950226,0.3142857253551483,0,36.94362030129317,-1.223999490377054
3033.0,2207.0,674.0,984.0,936.0,3131.0,-0.015898767858743668,0.5397098660469055,0,36.96742565632234,-1.2231910066213465
2634.0,1910.0,710.5,1079.0,1008.5,3016.0,-0.06761062145233154,0.4988197386264801,0,36.978025776674954,-1.2105247611152612
2156.0,1534.0,540.0,756.0,710.0,2370.0,-0.04728236794471741,0.5389610528945923,0,36.96742565632234,-1.229479213610183
2494.0,1896.0,566.0,778.0,966.0,2407.0,0.017751479521393776,0.42721614241600037,0,36.966796835623455,-1.2487929922187528
2591.0,1761.0,595.5,908.0,861.5,2848.0,-0.04725133255124092,0.5355169177055359,0,36.978744428902246,-1.210704424172085
2780.0,1854.0,600.0,819.0,1060.0,2308.0,0.09276729822158813,0.3705463111400604,0,36.949908508282014,-1.2217537021667553
2661.5,2087.5,672.5,937.5,1061.0,2432.0,0.045057427138090134,0.39249929785728455,0,36.96904262383376,-1.208817962075434
2840.0,2349.0,673.0,902.0,1036.0,2308.0,0.10334110260009766,0.380382776260376,0,36.96841380313487,-1.2079196467913145
2747.0,2354.0,805.0,1110.0,1326.0,2238.0,0.10210631787776947,0.25589224696159363,0,36.969940939117876,-1.2249876371895854
2489.5,1732.0,501.5,715.0,791.0,1899.0,0.13455623388290405,0.41189590096473694,0,36.97622914610671,-1.2457387202527463
2918.0,1956.0,766.0,1028.0,1294.0,2464.0,0.08435525745153427,0.31133580207824707,0,36.950088171338834,-1.225796120945293
2102.5,1218.5,403.5,667.0,582.0,2948.0,-0.16740916669368744,0.6702549457550049,0,36.98152920628302,-1.2244486480191137
